,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
198,Louisiana Tech,Q4 2:13,4,1,Punt,21,49,"John Hoyet Chance punt for 49 yds, fair catch by Bryson Graves at the CCU 30 Coastal Carolina Penalty, Offensive Holding (10 Yards) to the CCU 20",401778325104978601,20,14
199,Coastal Carolina,Q4 2:8,1,10,Pass Incompletion,80,0,Tad Hudson pass incomplete,401778325104979101,14,20
200,Coastal Carolina,Q4 2:4,2,10,Pass Incompletion,80,0,Tad Hudson pass incomplete,401778325104979501,14,20
201,Coastal Carolina,Q4 1:59,3,10,Pass Incompletion,80,0,Tad Hudson pass incomplete,401778325104984001,14,20
202,Coastal Carolina,Q4 1:52,4,10,Pass Incompletion,80,0,Tad Hudson pass incomplete,401778325104984701,14,20
203,Louisiana Tech,Q4 1:47,1,10,Rush,80,4,Andrew Burnette run for 4 yds to the CCU 16,401778325104985201,20,14
204,Louisiana Tech,Q4 1:47,2,6,Timeout,84,0,"Timeout Coastal Carolina, clock 01:47",401778325104985202,20,14
205,Louisiana Tech,Q4 1:43,2,6,Rush,84,-3,Clay Thevenin run for a loss of 3 yards to the CCU 19,401778325104985601,20,14
206,Louisiana Tech,Q4 1:43,3,9,Timeout,81,0,"Timeout Coastal Carolina, clock 01:43",401778325104985602,20,14
207,Louisiana Tech,Q4 1:39,3,9,Rush,81,2,Trey Kukuk run for 2 yds to the CCU 17,401778325104986001,20,14
208,Louisiana Tech,Q4 1:1,4,7,Timeout,83,0,"Timeout Louisiana Tech, clock 01:01",401778325104989801,20,14
209,Louisiana Tech,Q4 0:56,4,7,Field Goal Good,83,35,Kaegan Kent 35 yd FG GOOD,401778325104994301,23,14
210,Coastal Carolina,Q4 0:56,4,7,Kickoff,35,-65,John Hoyet Chance kickoff for 65 yds for a touchback,401778325104994302,23,14
211,Coastal Carolina,Q4 0:56,4,7,Touchback,100,25,John Hoyet Chance kickoff for 65 yds for a touchback,401778325104994302,23,14
212,Coastal Carolina,Q4 0:50,1,10,Pass Reception,75,9,Tad Hudson pass complete to Malick Meiga for 9 yds to the CCU 34,401778325104994901,14,23
213,Coastal Carolina,Q4 0:37,2,1,Pass Reception,66,16,Tad Hudson pass complete to Jevon Edwards for 16 yds to the 50 yard line for a 1ST down,401778325104996201,14,23
214,Coastal Carolina,Q4 0:29,1,10,Pass Incompletion,50,0,Tad Hudson pass incomplete,401778325104997001,14,23
215,Coastal Carolina,Q4 0:22,2,10,Pass Interception Return,50,23,Tad Hudson pass intercepted Jakari Foster return for 4 yds to the LT 27,401778325104997701,14,23
216,Louisiana Tech,Q4 0:0,1,10,Rush,27,-2,TEAM run for a loss of 2 yards to the LT 25,401778325104999901,23,14
217,Louisiana Tech,Q4 0:0,0,10,End of Game,27,-2,End of 4th Quarter,401778325104999902,23,14
