,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
11,Delaware,Q1 13:44,2,2,Rush,64,-4,No Huddle-Shotgun #27 J.Silver rush right for 4 yards loss to the DEL32 (#42 S.Leota; #9 M.Mason),40175729559,0,0
12,Delaware,Q1 10:31,3,6,Pass Interception Return,68,26,"No Huddle-Shotgun #4 N.Minicucci pass intercepted by #6 J.Foster at TECH46 #6 J.Foster return for loss of 4 yards to the TECH42, out of bounds at TECH42",40175729563,0,0
13,Louisiana Tech,Q1 10:31,1,10,Rush,42,14,"No Huddle-Shotgun #22 O.Wiggins rush right for 14 yards gain to the DEL44 (#7 K.Seay), out of bounds, 1ST DOWN",40175729569,0,0
14,Louisiana Tech,Q1 10:31,1,10,Pass Reception,56,7,"No Huddle-Shotgun #5 B.Baker pass complete short middle to #16 M.Singleton Jr. caught at DEL40, for 7 yards to the DEL37 QB hurried by #10 B.Matthews (#7 K.Seay)",40175729573,0,0
15,Louisiana Tech,Q1 10:31,2,3,Rush,63,1,No Huddle-Shotgun #22 O.Wiggins rush left for 1 yard gain to the DEL36 (#10 B.Matthews; #18 J.Kolagbodi),40175729578,0,0
16,Louisiana Tech,Q1 10:31,3,2,Penalty,64,15,"No Huddle-Shotgun #5 B.Baker pass incomplete deep left to #1 D.Gandy thrown to DEL01 PENALTY DEL Pass Interference (#18 J.Kolagbodi) 15 yards from DEL36 to DEL21, 1ST DOWN. NO PLAY",40175729582,0,0
17,Louisiana Tech,Q1 10:31,1,10,Rush,79,4,"No Huddle-Shotgun #22 O.Wiggins rush left for 4 yards gain to the DEL17 (#7 K.Seay), out of bounds",40175729586,0,0
18,Louisiana Tech,Q1 10:31,2,6,Pass Incompletion,83,0,No Huddle-Shotgun #5 B.Baker pass incomplete short right to #1 D.Gandy thrown to DEL00,40175729590,0,0
19,Louisiana Tech,Q1 10:31,3,6,Rush,83,1,No Huddle-Shotgun #5 B.Baker rush left for 1 yard gain to the DEL16 (#19 D.Trainer) PENALTY TECH Holding declined,40175729593,0,0
20,Louisiana Tech,Q1 7:47,4,5,Field Goal Missed,84,34,"#43 D.Henderson field goal attempt from 34 yards NO GOOD (H: #48 J.Chance, LS: #41 E.Burch), clock 07:47",40175729598,0,0
21,Delaware,Q1 7:47,1,10,Pass Reception,80,4,"No Huddle-Shotgun #4 N.Minicucci pass complete short right to #9 J.Kelly caught at DEL20, for 4 yards to the DEL24 (#7 J.Shelby Jr.; #8 J.Fields)",401757295102,0,0
22,Delaware,Q1 7:47,2,6,Rush,76,4,No Huddle-Shotgun #23 V.Ellison Jr. rush middle for 4 yards gain to the DEL28 (#98 D.Rieman; #22 J.Mayfield),401757295107,0,0
23,Delaware,Q1 7:47,3,2,Penalty,72,10,"No Huddle-Shotgun #4 N.Minicucci pass incomplete short right to #41 C.Witthoft thrown to DEL30 PENALTY TECH Holding (#9 M.Mason) 10 yards from DEL28 to DEL38, 1ST DOWN. NO PLAY",401757295111,0,0
24,Delaware,Q1 7:47,1,10,Rush,62,7,No Huddle-Shotgun #23 V.Ellison Jr. rush middle for 7 yards gain to the DEL45 (#6 J.Foster),401757295115,0,0
25,Delaware,Q1 7:47,2,3,Pass Reception,55,24,"No Huddle-Shotgun #4 N.Minicucci pass complete short middle to #19 K.Duplessis caught at DEL48, for 24 yards to the TECH31 (#11 C.Woods; #7 J.Shelby Jr.), 1ST DOWN",401757295119,0,0
26,Delaware,Q1 7:47,1,10,Pass Incompletion,31,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete short left to #23 V.Ellison Jr. thrown to TECH30 QB hurried by #94 E.Oguns,401757295124,0,0
27,Delaware,Q1 7:47,2,10,Pass Reception,31,14,"No Huddle-Shotgun #4 N.Minicucci pass complete short middle to #88 E.Sessoms caught at TECH24, for 14 yards to the TECH17 (#8 J.Fields), 1ST DOWN",401757295127,0,0
28,Delaware,Q1 7:47,1,10,Pass Incompletion,17,0,No Huddle-Shotgun #4 N.Minicucci pass incomplete short right to #27 J.Silver thrown to TECH20,401757295132,0,0
29,Delaware,Q1 7:47,2,10,Rush,17,-1,No Huddle-Shotgun #27 J.Silver rush right for 1 yard loss to the TECH18 (#90 J.Madkins; #6 J.Foster),401757295135,0,0
30,Delaware,Q1 3:48,3,11,Rush,18,7,"No Huddle-Shotgun #4 N.Minicucci rush left for 7 yards gain to the TECH11 (#42 S.Leota), out of bounds",401757295139,0,0
31,Louisiana Tech,Q1 3:48,2,10,Timeout,17,0,"Timeout Louisiana Tech, clock 03:48",401757295141,0,0
32,Delaware,Q1 2:59,4,4,Field Goal Good,11,28,"#91 N.Reed field goal attempt from 28 yards GOOD (H: #99 B.Lach, LS: #49 M.Sills), clock 02:59",401757295144,3,0
33,Louisiana Tech,Q1 2:59,1,10,Kickoff,65,-65,"#91 N.Reed kickoff 65 yards to the TECH00, Touchback",401757295147,3,0
34,Louisiana Tech,Q1 2:59,1,10,Touchback,0,25,"#91 N.Reed kickoff 65 yards to the TECH00, Touchback",401757295147,3,0
35,Louisiana Tech,Q1 2:59,1,10,Rush,25,1,No Huddle-Shotgun #22 O.Wiggins rush left for 1 yard gain to the TECH26 (#35 G.Moul; #2 M.Pollard),401757295150,0,3
36,Louisiana Tech,Q1 2:59,2,9,Pass Reception,26,5,"No Huddle-Shotgun #5 B.Baker pass complete short right to #22 O.Wiggins caught at TECH22, for 5 yards to the TECH31 (#1 N.Evans; #2 M.Pollard)",401757295154,0,3
37,Louisiana Tech,Q1 2:59,3,4,Pass Reception,31,6,"No Huddle-Shotgun #5 B.Baker pass complete short left to #84 E.Finley caught at TECH35, for 6 yards to the TECH37 (#7 K.Seay), 1ST DOWN",401757295159,0,3
38,Louisiana Tech,Q1 2:59,1,10,Pass Reception,37,23,"No Huddle-Shotgun #5 B.Baker pass complete short right to #1 D.Gandy caught at TECH46, for 23 yards to the DEL40 (#1 N.Evans), 1ST DOWN",401757295164,0,3
39,Louisiana Tech,Q1 2:59,1,10,Pass Incompletion,60,0,No Huddle-Shotgun #5 B.Baker pass incomplete short right to #18 M.Jackson thrown to DEL28 broken up by #7 K.Seay,401757295169,0,3
