,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
113,Louisiana Tech,Q3 6:15,2,6,Rush,40,16,"No Huddle-Shotgun #4 C.Thevenin rush middle for 16 yards gain to the MSU44 (#29 C.Ford), 1ST DOWN",401757314475,21,17
114,Louisiana Tech,Q3 6:15,1,10,Rush,56,3,No Huddle-Shotgun #4 C.Thevenin rush middle for 3 yards gain to the MSU41 (#0 M.Neal; #17 D.Townley),401757314479,21,17
115,Louisiana Tech,Q3 6:15,2,7,Rush,59,3,No Huddle-Shotgun #0 A.Burnette rush middle for 3 yards gain to the MSU38 (#31 C.Roy; #17 D.Townley),401757314483,21,17
116,Louisiana Tech,Q3 6:15,3,4,Pass Reception,62,5,"No Huddle-Shotgun #2 T.Kukuk pass complete short right to #11 J.Mickens caught at MSU35, for 5 yards to the MSU33 (#14 T.Anderson; #0 M.Neal), 1ST DOWN",401757314487,21,17
117,Louisiana Tech,Q3 6:15,1,10,Rush,67,0,No Huddle-Shotgun #0 A.Burnette rush middle for 0 yards to the MSU33 (#44 K.Young; #6 J.Lloyd),401757314492,21,17
118,Louisiana Tech,Q3 6:15,2,10,Pass Incompletion,67,0,No Huddle-Shotgun #2 T.Kukuk pass incomplete deep middle to #84 E.Finley thrown to MSU00 broken up by #0 M.Neal,401757314496,21,17
119,Louisiana Tech,Q3 6:15,3,10,Rush,67,22,"No Huddle-Shotgun #2 T.Kukuk rush right for 22 yards gain to the MSU11 (#12 J.Dunbar; #9 D.Dixson), 1ST DOWN",401757314499,21,17
120,Louisiana Tech,Q3 6:15,1,10,Rush,89,4,No Huddle-Shotgun #4 C.Thevenin rush middle for 4 yards gain to the MSU07 (#17 D.Townley),401757314503,21,17
121,Louisiana Tech,Q3 6:15,2,6,Rush,93,2,No Huddle-Shotgun #2 T.Kukuk rush right for 2 yards gain to the MSU05 (#91 T.Brantley),401757314507,21,17
122,Louisiana Tech,Q3 0:0,2,6,End Period,93,2,End of 3rd quarter.,401757314513,21,17
123,Louisiana Tech,Q4 15:0,3,4,Rush,95,3,No Huddle-Shotgun #0 A.Burnette rush middle for 3 yards gain to the MSU02 (#6 J.Lloyd),401757314517,21,17
124,Louisiana Tech,Q4 14:12,4,1,Rushing Touchdown,98,2,"No Huddle-Shotgun #2 T.Kukuk rush right for 2 yards gain to the MSU00 TOUCHDOWN, clock 14:12, 1ST DOWN #38 K.Kent kick attempt good (H: #29 L.Matthews, LS: #41 E.Burch)",401757314523,28,17
125,Missouri State,Q4 14:12,1,10,Kickoff,35,-65,"#48 J.Chance kickoff 65 yards to the MSU00, Touchback",401757314530,28,17
126,Missouri State,Q4 14:12,1,10,Touchback,100,25,"#48 J.Chance kickoff 65 yards to the MSU00, Touchback",401757314530,28,17
127,Missouri State,Q4 14:12,1,10,Rush,75,1,No Huddle-Shotgun #2 S.Lawrence rush right for 1 yard gain to the MSU26 (#9 M.Mason),401757314533,17,28
128,Missouri State,Q4 14:12,2,9,Rush,74,5,No Huddle-Shotgun #2 S.Lawrence rush left for 5 yards gain to the MSU31 (#42 S.Leota),401757314537,17,28
129,Missouri State,Q4 14:12,3,4,Pass Incompletion,69,0,No Huddle-Shotgun #12 J.Clark pass incomplete deep left to #15 T.Gardner thrown to LTU45,401757314541,17,28
130,Louisiana Tech,Q4 14:12,1,10,Rush,18,3,No Huddle-Shotgun #22 O.Wiggins rush middle for 3 yards gain to the LTU21 (#35 A.Yelder),401757314551,28,17
131,Missouri State,Q4 14:12,4,4,Punt Return,69,-8,#25 S.McDonald punt 41 yards to the LTU28 #11 C.Woods return for loss of 8 yards to the LTU20 (#18 D.Quist) PENALTY LTU Holding (#1 D.Gandy) 10 yards from LTU28 to LTU18,401757314553,17,28
132,Louisiana Tech,Q4 14:12,2,7,Rush,21,-2,No Huddle-Shotgun #0 A.Burnette rush middle for 2 yards loss to the LTU19 (#30 C.Wiest; #35 A.Yelder),401757314561,28,17
133,Louisiana Tech,Q4 14:12,3,9,Rush,19,7,No Huddle-Shotgun #2 T.Kukuk rush left for 51 yards gain (7) to the MSU30 (#0 M.Neal) PENALTY LTU Personal Foul (#1 D.Gandy) 13 yards from LTU26 to LTU13,401757314565,28,17
134,Louisiana Tech,Q4 14:12,3,15,Rush,13,2,No Huddle-Shotgun #4 C.Thevenin rush middle for 2 yards gain to the LTU15 (#35 A.Yelder),401757314570,28,17
135,Louisiana Tech,Q4 9:41,4,13,Punt,15,60,#48 J.Chance punt 50 yards to the MSU35 PENALTY MSU Holding (#3 K.Anderson) 10 yards from MSU25 to MSU25,401757314574,28,17
136,Missouri State,Q4 9:30,1,10,Passing Touchdown,75,75,Jeron Askren 75 Yd pass from Jacob Clark (Two-Point Run Conversion Failed),401757314579,23,28
137,Missouri State,Q4 9:15,1,10,Kickoff Return Touchdown,65,93,"Y. Obeid kickoff for 58 yds, D. Gandy returns for 93 yds for a TD (K. Kent KICK)",401757314588,23,35
138,Missouri State,Q4 9:15,1,10,Kickoff,35,-65,"#48 J.Chance kickoff 65 yards to the MSU00, Touchback",401757314595,35,23
139,Missouri State,Q4 9:15,1,10,Touchback,100,25,"#48 J.Chance kickoff 65 yards to the MSU00, Touchback",401757314595,35,23
140,Missouri State,Q4 9:15,1,10,Pass Reception,75,31,"Shotgun #12 J.Clark pass complete deep middle to #0 J.Robinson caught at LTU44, for 31 yards to the LTU44, End Of Play, 1ST DOWN",401757314598,23,35
141,Missouri State,Q4 9:15,1,10,Pass Incompletion,44,0,No Huddle-Shotgun #12 J.Clark pass incomplete short right to #11 M.Cope thrown to LTU25,401757314603,23,35
142,Missouri State,Q4 9:15,2,10,Rush,44,4,No Huddle-Shotgun #2 S.Lawrence rush middle for 4 yards gain to the LTU40 (#9 M.Mason; #8 J.Fields),401757314606,23,35
143,Missouri State,Q4 9:15,3,6,Pass Reception,40,15,"No Huddle-Shotgun #12 J.Clark pass complete short middle to #1 D.Luke caught at LTU29, for 15 yards to the LTU25 (#8 J.Fields), 1ST DOWN",401757314610,23,35
144,Missouri State,Q4 9:15,1,10,Rush,25,13,"No Huddle-Shotgun #22 R.Green Jr. rush right for 13 yards gain to the LTU12 (#6 J.Foster), 1ST DOWN",401757314615,23,35
145,Missouri State,Q4 6:44,1,10,Rushing Touchdown,12,12,"R. Green Jr. run for 12 yds, for a TD (Y. Obeid KICK)",401757314619,30,35
146,Louisiana Tech,Q4 6:39,1,10,Kickoff,65,-47,"#36 Y.Obeid kickoff 60 yards to the LTU05 #4 C.Thevenin return 13 yards to the LTU18, End Of Play",401757314626,30,35
147,Louisiana Tech,Q4 6:39,1,10,Rush,18,4,No Huddle-Shotgun #4 C.Thevenin rush left for 4 yards gain to the LTU22 (#29 C.Ford),401757314632,35,30
