,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
161,SE Louisiana,Q4 7:37,3,19,Pass Reception,66,35,Carson Camp pass complete to Luke Besh for 35 yds to the LT 31 for a 1ST down,401757221104926208,0,24
162,SE Louisiana,Q4 7:37,1,10,Pass Incompletion,31,0,Carson Camp pass incomplete to Kentrell Prejean,401757221104926209,0,24
163,SE Louisiana,Q4 7:37,2,10,Pass Incompletion,31,0,Carson Camp pass incomplete to Da'shun Hugley,401757221104926210,0,24
164,SE Louisiana,Q4 7:37,3,10,Pass Incompletion,31,0,Carson Camp pass incomplete to Kentrell Prejean,401757221104926211,0,24
165,SE Louisiana,Q4 4:9,4,10,Sack,31,-7,Carson Camp sacked by Mekhi Mason for a loss of 7 yards to the LT 38,401757221104959001,0,24
166,Louisiana Tech,Q4 4:9,1,10,Rush,38,4,Andrew Burnette run for 4 yds to the LT 42,401757221104959003,24,0
167,Louisiana Tech,Q4 4:9,2,6,Rush,42,10,Andrew Burnette run for 10 yds to the SELA 48 for a 1ST down,401757221104959004,24,0
168,Louisiana Tech,Q4 4:9,1,10,Rush,52,6,Andrew Burnette run for 6 yds to the SELA 42,401757221104959005,24,0
169,Louisiana Tech,Q4 4:9,2,4,Pass Reception,58,4,Trey Kukuk pass complete to Andrew Burnette for 4 yds to the SELA 38 for a 1ST down,401757221104959006,24,0
170,Louisiana Tech,Q4 4:9,1,10,Rush,62,3,Andrew Burnette run for 3 yds to the SELA 35,401757221104959007,24,0
171,Louisiana Tech,Q4 0:0,2,7,Rush,65,-1,T. Kukuk takes a knee,401757221104999901,24,0
172,Louisiana Tech,Q4 0:0,0,8,End of Game,64,0,End of 4th Quarter,401757221104999903,24,0
