,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
177,Louisiana Tech,Q4 0:55,1,10,Pass Reception,19,5,"(01:08) Shotgun #2 T.Kukuk pass complete short right to #11 J.Mickens caught at LAT20, for 5 yards to the LAT24 (#26 A.Williams; #94 N.Pirolli)",401757307717,28,28
178,Louisiana Tech,Q4 0:34,2,5,Fumble Recovery (Own),24,16,"(00:34) No Huddle-Shotgun #2 T.Kukuk pass complete short left to #4 C.Thevenin caught at LAT25, for 16 yards to the LAT40 fumbled by #4 C.Thevenin at LAT40 forced by #4 M.Pollard recovered by LAT #4 C.Thevenin at LAT40, End Of Play, 1ST DOWN",401757307722,28,28
179,Louisiana Tech,Q4 0:27,2,5,Timeout,24,0,"Timeout Louisiana Tech, clock 00:27",401757307732,28,28
180,Louisiana Tech,Q4 0:13,1,10,Pass Incompletion,40,0,(00:13) No Huddle-Shotgun #2 T.Kukuk pass incomplete short right to #4 C.Thevenin thrown to LAT37,401757307730,28,28
181,Louisiana Tech,Q4 0:9,2,10,Rush,40,5,(00:13) No Huddle-Shotgun #2 T.Kukuk rush middle for 5 yards gain to the LAT45 (#94 N.Pirolli),401757307734,28,28
182,Louisiana Tech,Q4 0:6,3,5,Pass Reception,45,14,"(00:06) No Huddle-Shotgun #2 T.Kukuk pass complete short middle to #84 E.Finley caught at LUF45, for 14 yards to the LUF41 (#6 C.Bodnar), 1ST DOWN",401757307738,28,28
183,Louisiana Tech,Q4 0:6,3,5,Timeout,45,0,"Timeout Louisiana Tech, clock 00:06",401757307745,28,28
184,Louisiana Tech,Q4 0:3,1,10,Rush,59,4,(00:03) No Huddle-Shotgun #2 T.Kukuk rush middle for 4 yards gain to the LUF37 (#4 M.Pollard),401757307743,28,28
185,Louisiana Tech,Q4 0:3,2,6,Field Goal Missed,63,54,John Hoyet Chance 54 Yard Field Goal Missed,401757307748,28,28
186,Louisiana Tech,Q4 0:3,1,10,Timeout,59,0,"Timeout Louisiana Tech, clock 00:03",401757307750,28,28
187,Louisiana Tech,Q4 0:0,2,6,End Period,63,0,End of 4th quarter.,401757307755,28,28
188,Liberty,Q5 0:0,1,10,Rush,25,3,(00:00) Shotgun #23 E.Dickens rush left for 3 yards gain to the LAT22 (#8 J.Fields; #7 J.Shelby Jr.),401757307761,28,28
189,Liberty,Q5 0:0,2,7,Pass Interception Return,22,-53,"(00:00) Shotgun #15 E.Vasko pass intercepted by #6 J.Foster at LAT00, End Of Play",401757307767,28,28
190,Louisiana Tech,Q5 0:0,1,10,Rushing Touchdown,75,25,"(00:00) No Huddle-Shotgun #0 A.Burnette rush middle for 25 yards gain to the LUF00 TOUCHDOWN, clock 00:00, 1ST DOWN",401757307772,34,28
191,Liberty,Q5 0:0,1,10,End Period,85,85,End of OT.,401757307778,28,34
