,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
84,Sam Houston,Q2 0:12,4,1,Rush,2,0,"(00:18) No Huddle-Shotgun #34 L.Brown rush middle for 0 yards to the LAT02 (#96 Z.Nason; #9 M.Mason), TURNOVER ON DOWNS",401757290370,0,27
85,Louisiana Tech,Q2 0:12,4,1,Timeout,2,0,"Timeout Louisiana Tech, clock 00:12",401757290378,27,0
86,Sam Houston,Q2 0:0,1,10,End Period,98,0,End of 2nd quarter.,401757290383,0,27
87,Sam Houston,Q3 15:0,1,10,Kickoff,35,-65,"#48 J.Chance kickoff 65 yards to the SHU00, Touchback PENALTY SHU UNR: Unnecessary Roughness (#8 C.Johnson) 12 yards from SHU25 to SHU13",401757290388,27,0
88,Sam Houston,Q3 15:0,1,10,Touchback,100,25,"#48 J.Chance kickoff 65 yards to the SHU00, Touchback PENALTY SHU UNR: Unnecessary Roughness (#8 C.Johnson) 12 yards from SHU25 to SHU13",401757290388,27,0
89,Sam Houston,Q3 15:0,1,10,Pass Reception,87,15,"No Huddle-Shotgun #10 H.Watson pass complete short middle to #2 C.Reed caught at SHU16, for 15 yards to the SHU28 (#8 J.Fields), 1ST DOWN",401757290397,0,27
90,Sam Houston,Q3 15:0,1,10,Rush,72,1,No Huddle-Shotgun #34 L.Brown rush left for 1 yard gain to the SHU29 (#42 S.Leota),401757290402,0,27
91,Sam Houston,Q3 15:0,2,9,Pass Incompletion,71,0,No Huddle-Shotgun #10 H.Watson pass incomplete short left to #6 G.O'Neill thrown to SHU30,401757290406,0,27
92,Sam Houston,Q3 13:33,3,9,Pass Reception,71,7,"(13:46) No Huddle-Shotgun #10 H.Watson pass complete short middle to #6 G.O'Neill caught at SHU36, for 7 yards to the SHU36 (#8 J.Fields)",401757290409,0,27
93,Sam Houston,Q3 12:56,4,2,Pass Incompletion,64,15,"(13:15) No Huddle-Shotgun #10 H.Watson pass incomplete short right to #2 C.Reed thrown to SHU50 broken up by #11 C.Woods, TURNOVER ON DOWNS",401757290414,0,27
94,Louisiana Tech,Q3 12:56,1,10,Penalty,64,15,PENALTY LAT UNS: Unsportsmanlike Conduct (#1 M.Richard) 15 yards from SHU36 to LAT49. NO PLAY,401757290419,27,0
95,Louisiana Tech,Q3 12:56,1,10,Penalty,64,15,PENALTY LAT UNS: Unsportsmanlike Conduct (#16 M.Singleton Jr.) 15 yards from SHU36 to LAT49. NO PLAY,401757290427,27,0
96,Louisiana Tech,Q3 12:56,1,25,Rush,49,6,#11 J.Mickens rush left for 6 yards gain to the SHU45 (#30 D.Ford),401757290431,27,0
97,Louisiana Tech,Q3 12:56,2,19,Pass Reception,55,4,"#5 B.Baker pass complete short right to #4 C.Thevenin caught at SHU50, for 4 yards to the SHU41 (#7 E.Allen; #13 T.Bailey)",401757290435,27,0
98,Louisiana Tech,Q3 11:40,3,15,Fumble Recovery (Opponent),59,8,"#4 C.Thevenin rush middle for 8 yards gain to the SHU33 fumbled by #4 C.Thevenin at SHU41 forced by #3 T.Harris recovered by SHU #3 T.Harris at SHU33, End Of Play",401757290440,27,0
99,Sam Houston,Q3 11:28,1,10,Rush,67,-1,(11:40) No Huddle-Shotgun #34 L.Brown rush right for 1 yard loss to the SHU32 (#97 C.Davis; #98 D.Rieman),401757290447,0,27
100,Sam Houston,Q3 10:44,2,11,Rush,68,15,"(10:47) No Huddle-Shotgun #10 H.Watson rush right for 15 yards gain to the SHU47, out of bounds at SHU47, 1ST DOWN",401757290453,0,27
101,Sam Houston,Q3 10:7,1,10,Rush,53,25,"(10:23) No Huddle-Shotgun #21 E.Green rush right for 25 yards gain to the LAT28 (#8 J.Fields), out of bounds, 1ST DOWN",401757290457,0,27
102,Sam Houston,Q3 9:30,1,10,Pass Incompletion,28,0,(09:34) No Huddle-Shotgun #10 H.Watson pass incomplete deep left to #7 Q.Humphreys thrown to LAT00,401757290461,0,27
103,Sam Houston,Q3 9:23,2,10,Rushing Touchdown,28,28,"(09:30) No Huddle-Shotgun #21 E.Green rush middle for 28 yards gain to the LAT00 TOUCHDOWN, clock 09:23, 1ST DOWN #49 C.Pavon kick attempt good (H: #81 N.Ottomanelli, LS: #46 C.Whitington)",401757290464,7,27
