,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
14,Washington State,Q1 9:53,2,8,Penalty,21,5,(09:55) PENALTY WSU False Start (#61 C.Hilborn) 5 yards from LAT21 to LAT26. NO PLAY,40175295361,0,0
15,Washington State,Q1 9:31,2,13,Rush,26,3,(09:36) Shotgun #4 Z.Eckhaus rush middle for 3 yards gain to the LAT23 (#8 J.Fields),40175295364,0,0
16,Washington State,Q1 8:51,3,10,Passing Touchdown,23,23,"(08:56) Shotgun #4 Z.Eckhaus pass complete short middle to #18 J.Meredith caught at LAT10, for 23 yards to the LAT00 TOUCHDOWN, clock 08:51, 1ST DOWN #38 J.Stevens kick attempt good (H: #98 R.Harris, LS: #46 C.Peoples)",40175295368,7,0
17,Louisiana Tech,Q1 8:51,1,10,Kickoff,65,-65,"(08:51) #98 R.Harris kickoff 65 yards to the LAT00, Touchback",40175295376,7,0
18,Louisiana Tech,Q1 8:51,1,10,Touchback,0,25,"(08:51) #98 R.Harris kickoff 65 yards to the LAT00, Touchback",40175295376,7,0
19,Louisiana Tech,Q1 8:44,1,10,Rush,25,2,(08:50) No Huddle-Shotgun #22 O.Wiggins rush left for 2 yards gain to the LAT27 (#1 T.Large),40175295379,0,7
20,Louisiana Tech,Q1 8:13,2,8,Rush,27,4,(08:18) No Huddle-Shotgun #22 O.Wiggins rush right for 4 yards gain to the LAT31 (#23 M.Durrance; #1 T.Large),40175295383,0,7
21,Louisiana Tech,Q1 7:32,3,4,Pass Incompletion,31,0,(07:37) No Huddle-Shotgun #7 E.Bullock pass incomplete deep left to #11 J.Mickens thrown to WSU45,40175295387,0,7
22,Louisiana Tech,Q1 7:25,4,4,Punt,31,0,(07:29) #48 J.Chance punt 44 yards to the WSU25 fair catch by #0 T.Freeman at WSU25,40175295390,0,7
23,Washington State,Q1 7:18,1,10,Rush,75,2,(07:23) Shotgun #9 K.Vorhees rush middle for 2 yards gain to the WSU27 (#11 C.Woods),40175295394,7,0
24,Washington State,Q1 6:39,2,8,Pass Reception,73,5,"(06:46) Shotgun #4 Z.Eckhaus pass complete short left to #18 J.Meredith caught at WSU27, for 5 yards to the WSU32 (#8 J.Fields)",40175295398,7,0
25,Washington State,Q1 5:59,3,3,Pass Reception,68,8,"(06:03) Shotgun #4 Z.Eckhaus pass complete short right to #0 T.Freeman caught at WSU33, for 8 yards to the WSU40 (#8 J.Fields), out of bounds, 1ST DOWN",401752953103,7,0
26,Washington State,Q1 5:31,1,10,Pass Incompletion,60,0,(05:38) No Huddle-Shotgun #4 Z.Eckhaus pass incomplete short right to #0 T.Freeman thrown to WSU45 QB hurried by #22 J.Mayfield and #6 J.Foster,401752953108,7,0
27,Washington State,Q1 5:22,2,10,Pass Reception,60,23,"(05:30) Shotgun #4 Z.Eckhaus pass complete deep middle to #18 J.Meredith caught at LAT40, for 23 yards to the LAT37, End Of Play, 1ST DOWN",401752953111,7,0
28,Washington State,Q1 4:34,1,10,Pass Reception,37,5,"(04:44) Shotgun #4 Z.Eckhaus pass complete short middle to #21 C.Pabst caught at LAT33, for 5 yards to the LAT32 QB hurried by #9 M.Mason and #94 E.Oguns (#7 J.Shelby Jr.)",401752953117,7,0
29,Washington State,Q1 4:3,2,5,Penalty,32,10,(04:03) Shotgun #4 Z.Eckhaus pass incomplete short middle to #61 C.Hilborn thrown to LAT32 PENALTY WSU Ineligible Downfield on Pass declined WSU Holding (#71 A.Tripp) 10 yards from LAT32 to LAT42. NO PLAY,401752953122,7,0
30,Washington State,Q1 3:50,2,15,Pass Incompletion,42,0,(03:59) Shotgun #4 Z.Eckhaus pass incomplete short left to #0 T.Freeman thrown to LAT25 broken up by #8 J.Fields QB hurried by #21 Z.Hill,401752953127,7,0
31,Washington State,Q1 3:40,3,15,Pass Reception,42,5,"(03:49) Shotgun #4 Z.Eckhaus pass complete short right to #3 M.Woods caught at LAT45, for 5 yards to the LAT37 (#8 J.Fields), out of bounds PENALTY WSU Holding (#65 B.Dieu) 10 yards from LAT37 to LAT47",401752953130,7,0
32,Washington State,Q1 3:10,3,20,Pass Reception,47,9,"(03:14) Shotgun #4 Z.Eckhaus pass complete short middle to #0 T.Freeman caught at LAT40, for 9 yards to the LAT38 (#0 S.Fongang)",401752953136,7,0
33,Washington State,Q1 2:29,4,11,Punt,38,0,"(02:35) #98 R.Harris punt 35 yards to the LAT03, out of bounds at LAT03",401752953141,7,0
